B1,B2
0.9992766072720435,0.9992961166158083
1.12999891646136,1.1295877064041042
1.1082769853946257,1.108381014450618
1.0872639587818331,1.0881863830072533
1.0678682635468069,1.0694266076505536
1.0490505848388079,1.0506950997124334
1.0324489336899245,1.0336764308075395
1.0156403677985253,1.0159525262818887
0.9994747600295553,1.0004653846917138
0.985107190487058,0.985634386619494
0.9712997465788503,0.9714954604676458
