B1,B2
1.0005621884664857,0.9984625781976272
1.1310782410054583,1.1288687192055202
1.1096816038177597,1.106728916912206
1.0890093007371615,1.0867703686681327
1.069736242283549,1.0672150824057858
1.0510875350615272,1.0493195975047607
1.0341930001065707,1.0317368446826132
1.0174717254894574,1.0147179143009883
1.002445862420713,0.9994896391796327
0.9874595072751415,0.9854193252198834
0.9730634274765687,0.97089647603046
