B1,B2
1.0003986581559567,1.0009273897907487
1.13055412728141,1.1316892637885183
1.1096388978702794,1.1108059333363212
1.089089948546554,1.0895725987746212
1.069944295211012,1.0701304551590485
1.0514995651795305,1.0512830083324138
1.0348200033447124,1.034447206409038
1.018328435073832,1.0181136837652378
1.004829816515642,1.0043972001606905
0.9905329604787992,0.9904726186191255
0.9793034466340915,0.979646322534616
